questions,answers,category,category_id
Дали може да ми кажете дали ќе имате Академија за QA и кога би почнала?,"За информации за распоред на групите и слободни места, Ве молиме посетете ја web страната на Brainster: https://qa.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=qahttps://qa.brainster.co/?",софтверско тестирање,5
Дали може да ми кажете дали ќе имате Академија за Software Testing и кога би почнала?,"За информации за распоред на групите и слободни места, Ве молиме посетете ја web страната на Brainster: https://qa.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=qa",софтверско тестирање,5
Колку трае Академијата за Software Testing?,Академијата за Software Testing е во траење од 6 месеци.,софтверско тестирање,5
Колку трае Академијата за QA?,Академијата за Software Testing е во траење од 6 месеци.,софтверско тестирање,5
"Прашувам од причина што не сум од Скопје и со работни обврски до 16:30, а конкретно ме интересира Академија за QA.","Часовите на Академијата за Software Testing ќе се одржуваат три пати неделно, во работни денови, со почеток од 17:00 или од 19:30, со времетраење од 2 часа. Поради состојбата предизвикана од COVID-19, сега сите Академии се достапни за следење онлајн.",софтверско тестирање,5
Колку учесници може да се пријават на Академијата за Software Testing?,Групата на Академијата за Software Testing ќе биде составена од 22 учесници.,софтверско тестирање,5
Во колкави групи се работи на Академијата за Software Testing?,Групата на Академијата за Software Testing ќе биде составена од 22 учесници.,софтверско тестирање,5
Која е цената на Академијата за Software Testing?,Цената на Академијата за Software Testing e 1.550 евра со можност за плаќање на рати. Повеќе информации за Академијата на: https://qa.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=qa,софтверско тестирање,5
Колку чини Академијата за Software Testing?,Цената на Академијата за Software Testing e 1.550 евра со можност за плаќање на рати. Повеќе информации за Академијата на: https://qa.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=qa,софтверско тестирање,5
Дали може да ми кажете цена (начин на плаќање) за Академијата Софтвер тестер?,Цената на Академијата за Software Testing e 1.550 евра со можност за плаќање на рати. Повеќе информации за Академијата на: https://qa.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=qa,софтверско тестирање,5
Дали е потребно работно искуство како Software Tester?,За учество на Академијата за Software Testing не е потребно претходно работно искуство во областа.,софтверско тестирање,5
Гледам дека има можност за плаќање на рати за Академијата за Software Testing. Дали плаќањето е со кредитна картичка?,"Цената на Академијата за Software Testing може да се плати на 15 месечни рати без камата. За повеќе информации околу можностите за финансирање, јавете се на телефонскиот број 070 259 911.",софтверско тестирање,5
Може плаќање на 24 рати за Академијата за Software Testing?,"За повеќе информации околу можностите за финансирање, јавете се на телефонскиот број 070 259 911.",софтверско тестирање,5
Дали за Академијата за Software Testing постои опција да се направи на повеќе од 15 рати на уплата?,"За повеќе информации околу можностите за финансирање, јавете се на телефонскиот број 070 259 911.",софтверско тестирање,5
Сакам да аплицирам на Академијата за Software Testing. Дали следува попуст за плаќање во готово?,"За повеќе информации околу можностите за финансирање, јавете се на телефонскиот број 070 259 911.",софтверско тестирање,5
За кого е наменета Академијата за Software Testing?,"Без разлика какво ти е претходното образование, ако сакаш да промениш кариера или да започнеш нова, Академијата за Software Testing е најефикасниот начин да започнеш одлично платена кариера во IT индустријата.",софтверско тестирање,5
Што добивам по завршување на Академијата за Software Testing?,По завршувањето на Академијата се добива сертификат во дигитална и печатена верзија. Сертификатот не е акредитиран во странство.,софтверско тестирање,5
"Заинтересирана сум за Академијата за Software Testing, односно би сакала да дознаам каков сертификат се добива на крај?",По завршувањето на Академијата се добива сертификат во дигитална и печатена верзија. Сертификатот не е акредитиран во странство.,софтверско тестирање,5
Каде се одржува обукaтa за Software Testing?,"Твоето здравје и безбедност ни се приоритет. Поради состојбата предизвикана од COVID-19, сега сите Академии се достапни за следење онлајн. Дознај повеќе на: https://qa.brainster.co/",софтверско тестирање,5
Би сакал да прашам дали има можност за следење на Академија за QA online(преку скајп и сл).,"Твоето здравје и безбедност ни се приоритет. Поради состојбата предизвикана од COVID-19, сега сите Академии се достапни за следење онлајн. Дознај повеќе на: https://qa.brainster.co/",софтверско тестирање,5
Имам кратко работно искуство како Software Tester. Може да ја следам Академијата? Кои се придобивките?,"Академијата за Software Testing нуди можност да ги надградите Вашите способности како Software Tester, а воедно е одличен почеток за учење на вештини за Software Testing.",софтверско тестирање,5
Кои програмски јазици се изучуваат на Академијата за Software Testing?,На Академијата за Software Testing ќе се запознаеш со Java и SQL.,софтверско тестирање,5
"Заинтересирана сум за Академијата за Software Testing, односно би сакала да дознаам повеќе од кои книги се учи?",Литературата ќе биде специфицирана на почеток на Академијата за Software Testing и подложи на промени.,софтверско тестирање,5
"Заинтересирана сум за Академијата за Software Testing, односно би сакала да дознаам дали се потребни предзнаења?",Не е неопходно претходно предзнаење од сродна област.,софтверско тестирање,5
Што би можел да работам по завршување на Академијата за Software Testing?,"Ќе можеш да работиш тестирање на софтвер како мануелен и автоматски софтвер тестер и тоа full-time, remote или како freelancer.",софтверско тестирање,5
Кои се предавачи на Академијата за Software Testing?,Академијата за Software Testing ќе биде спроведувана од страна на тренери со професионално искуство во областа.,софтверско тестирање,5
Кој предава Java?,Академијата за Software Testing ќе биде спроведувана од страна на тренери со професионално искуство во областа.,софтверско тестирање,5
Ве молам за детали за Академијата за Software Testing?,"Академијата за Software Testing ќе овозможи да ги научиш основите на тестирање на софтвер преку решавање на реални проблеми, да запознаеш најважните технологии со кои ќе се соочиш како тестер, да ги научиш најважните концепти поврзани со автоматизираното тестирање и да го совладуваш процесот на Performance testing.",софтверско тестирање,5
Што е Software Testing?,Software Testing е проверкa на функционалноста на одреден software за подобри перформанси и за да се осигури дека е без дефект.,софтверско тестирање,5
Дали се стипендираат кандидати за Академијата за Software Testing?,Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund.,софтверско тестирање,5
Дали има стипендија за Академијата за Software Testing?,Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund,софтверско тестирање,5
Што е Selenium WebDriver?,Selenium WebDriver е алатка која се користи за автоматизирање на функционално тестирање на веб-апликации.,софтверско тестирање,5
Што е Maven?,Maven е автоматска алатка која се користи првенствено за проекти во Јава. Во Software Testing се користи за одржување на Selenium Automated Test проекти.,софтверско тестирање,5
Што е Appium?,Appium е автоматска алатка која се користи за тестирање на мобилни апликации.,софтверско тестирање,5
Што е TestNG Basics?,"TestNG Basics е рамка за тестирање дизајнирана да ги опфати сите категории на тестови: unit, functional, end-to-end, integration итн.",софтверско тестирање,5
Дали се учи за автоматско тестирање на Академијата за Software Testing?,"Ќе ги научиш најважните концепти поврзани со автоматизираното тестирање со помош на: Selenium WebDriver, Rest API Testing, Appium.",софтверско тестирање,5
Дали се учи за Automated Testing на Академијата за Software Testing?,"Ќе ги научиш најважните концепти поврзани со автоматизираното тестирање со помош на: Selenium WebDriver, Rest API Testing, Appium во период од 8 седмици.",софтверско тестирање,5
Што конкретно се учи за автоматско тестирање и колку време?,"Ќе ги научиш најважните концепти поврзани со автоматизираното тестирање со помош на: Selenium WebDriver, Rest API Testing, Appium во период од 8 седмици.",софтверско тестирање,5
Ве молам за појаснување за Automated Testing?,"По изучување на Automated Testing ќе може да креирате решение за автоматско тестирање, со избирање на соодветни алатки како Selenium WebDriver, Rest API Testing, Appium.",софтверско тестирање,5
Што е SQL,SQL е програмски јазик за правилно да ги организираш и да раководиш со податоците кои што ги содржи базата на податоци.,софтверско тестирање,5
Дали има соработка со IT компании за вработување на software tester?,"Еден од основните принципи на академијата е да работите директно со клинети и со компании кои работата во оваа област. Зависно од состојбата на пазарот, соработуваме со различни learning partners.",софтверско тестирање,5
Дали на Академијата за Software Testing се стекнува практично искуство?,На Академијата за Software Testing ќе бидат изработени 24 практични вежби.,софтверско тестирање,5
Дали на крајот на Академијата за Software Testing се добива оценка?,"Да, работата на Академијата за Software Testing ја оценуваат инструкторите.",софтверско тестирање,5
Дали има оценување на Академијата за Software Testing?,"Да, работата на Академијата за Software Testing ја оценуваат инструкторите.",софтверско тестирање,5
Зошто Java за Software Testing?,Java е еден од програмските јазици што се користат за пишување скрипта во Selenium WebDriver.,софтверско тестирање,5
Повеќе информации за технологиите кои се користат?,"Ќе се запознаеш со најважните технологии со кои ќе се соочиш како тестер: Linux, Maven, TestNG Basics, Selenium WebDriver, Rest API Testing, Appium и Jmeter",софтверско тестирање,5
Ќе Ве замолам повеќе инфо за програмата за Software Testing до кога треба да се уплати доколку се одлучам?,По аплицирањето кандидатите се контактираат за да се закаже информативна средба со координаторот. Следен чекор е потпишување на договор за учество на Академијата и дефинирање на начинот на финансирање.,софтверско тестирање,5
Јас сум во банкарски сектор. Дали може вработување преку програма за Software Testing?,Еден од основните принципи на академијата е да работите директно со клинети и со компании кои работата во оваа област. На Академијата за Software Testing соработуваме со партнери за вработување.,софтверско тестирање,5
"Во странство сум, може ли да учествувам на Академијата за Software Testing?","Поради состојбата предизвикана од COVID-19, сега сите Академии се достапни за следење онлајн.",софтверско тестирање,5
"Не сум во Македонија, може ли да учествувам на Академијата за Software Testing?","Поради состојбата предизвикана од COVID-19, сега сите Академии се достапни за следење онлајн.",софтверско тестирање,5
Важи сертификатот од Академијата за Software Testing во странство?,По завршувањето на Академијата се добива сертификат во дигитална и печатена верзија. Сертификатот не е акредитиран во странство.,софтверско тестирање,5
Важи дипломата од Академијата за Software Testing во странство?,По завршувањето на Академијата се добива сертификат во дигитална и печатена верзија. Сертификатот не е акредитиран во странство.,софтверско тестирање,5
Дали со пријавување се стекнува учество на Академијата за Software Testing?,По аплицирањето кандидатите се контактираат за да се закаже информативна средба со координаторот и се прави селекција на учесници.,софтверско тестирање,5
Дали за Академијата за Software Testing може да се искористи ваучерот за обука на млади лица што го нуди Владата?,"Да, постои можност ваучерот за млади лица да се искористи за оваа Академија. Повеќе информации на следниов линк: https://vauceri.brainster.co/",софтверско тестирање,5
Дали по завршување на за Software Testing нудите можност за вработување?,Еден од основните принципи на академијата е да работите директно со клинети и со компании кои работата во оваа област. На Академијата за Software Testing соработуваме со партнери за вработување.,софтверско тестирање,5
Ќе ми помогне Академијата за Software Testing за вработување?,"Сите студенти во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career. На Академијата за Software Testing соработуваме со партнери за вработување.",софтверско тестирање,5
Дали на Академијата за Software Testing е потребен сопствен лап топ или се работи на ваши компјутери?,"Наставата се изведува онлајн, надвор од просториите на Brainster, па затоа мора да имате сопствен лаптоп/компјутер.",софтверско тестирање,5
Дали треба да имам јак лаптоп за Академијата за Software Testing?,"Ако поседувате лаптоп на кој може да работите со алатките кои ќе се користат, тогаш нема потреба да купувате нов. На следниов линк можете да видите алатките кои се користат на Академијата за Software Testing: https://qa.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=qa",софтверско тестирање,5
Дали ќе треба да купам нов лаптоп за Академијата за Software Testing?,"Ако поседувате лаптоп на кој може да работите со алатките кои ќе се користат, тогаш нема потреба да купувате нов. На следниов линк можете да видите алатките кои се користат на Академијата за Software Testing: https://qa.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=qa",софтверско тестирање,5
Дали може да се приклучам на листа на кандидати ако групата на Академијата за Software Testing е пополнета?,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,софтверско тестирање,5
Колку чини Академијата за UX/UI?,Цената на академијата за UX/UI изнесува 1.950 евра со можност за плаќање на 20 месечни рати без камата. Повеќе информации за Академијата на:  https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,UX/UI,6
Која е цената на Академијата UX/UI?,Цената на академијата за UX/UI изнесува 1.950 евра со можност за плаќање на 20 месечни рати без камата. Повеќе информации за Академијата на:  https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,UX/UI,6
Колку време трае Академијата за UX/UI?,"Академијата за UX/UI е во траење од 30 недели. Часовите на Академијата ќе се одржуваат три пати неделно, во работни денови, со времетраење од 2 часа. Предвидени се и термини за вежби секоја сабота.",UX/UI,6
Кога почнува следната група на Академијата за UX/UI?,Повеќе детали за уписот на Академијата за UX/UI како и можност за аплицирање Ви праќаме на следниов линк: https://ux.brainster.co/?fbclid=IwAR1-89gMee0xhRBaNYB2d9lNe4-aCr3OsXuTA_CL4tVQg6LGFWpUIZeprrM#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjM3MCIsInRvZ2dsZSI6ZmFsc2V9?fbclid=IwAR1-89gMee0xhRBaNYB2d9lNe4-aCr3OsXuTA_CL4tVQg6LGFWpUIZeprrM,UX/UI,6
Дали има слободни места на академијата за UX/UI?,Повеќе детали за уписот и слободни месна на Академијата за UX/UI како и можност за аплицирање Ви праќаме на линкот подоле: https://ux.brainster.co/?fbclid=IwAR1-89gMee0xhRBaNYB2d9lNe4-aCr3OsXuTA_CL4tVQg6LGFWpUIZeprrM#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjM3MCIsInRvZ2dsZSI6ZmFsc2V9?fbclid=IwAR1-89gMee0xhRBaNYB2d9lNe4-aCr3OsXuTA_CL4tVQg6LGFWpUIZeprrM,UX/UI,6
Дали постои можност за плаќање на рати?,Би сакале да ве информираме дека постои можност за плаќање на 20 рати без камата.,UX/UI,6
Како се врши селекција на кандидатите на Академијата за UX/UI?,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за UX/UI Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со qubopiten ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",UX/UI,6
Дали е меѓународно признат сертификатот што се добива по завршување на Академијата за UX/UI?,"Сертификатот не е признат во странство, но имаме компании партнери кои ги прифаќаат нашите студии.",UX/UI,6
Дали нашите компании го признаваат сертификатот што се добива по завршувањето на Академијата за UX/UI?,Компаниите кои соработуваат со Brainster го признаваат сертификатот/дипломата. Сертификатот не е признат во странство.,UX/UI,6
Каде се одвива Академијата за UX/UI?,Академјата за UX/UI е целосно online.,UX/UI,6
Дали е целосно online Академијата за UX/UI?," Да, Академјата за UX/UI е целосно online.",UX/UI,6
на кој јазик се одвива Академијата за UX/UI?,"Предавањата се на македонски, но е потребно базично познавање на англискиот јазик бидејки апликациите и терминологијата кои се користат се на англиски.",UX/UI,6
дали по завршување на Академијата за UX/UI учесниците можат самостојно да работат на проекти?,"Токму тоа е целта на секоја академија организирана од страна на Brainster, да продуцираме кадар кој може веднаш да се вклопи и да работи продуктивно на проекти. Тоа го постигнуваме со реалните проекти кои ги изработуваат студентите на нашите академии.",UX/UI,6
Дали нудите пракса по завршување на Академијата за UX/UI?,"На сите академиии на Brainster, студентите во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career, каде обуката ќе ја водат професионалците од платформата за поврзување на компании и професионалци од дигиталните индустрии. На крај, по завршувањето на Академијата ќе имате многубројни можности за пракса и вработување преку нашите партнери Colony и Laika.",UX/UI,6
Кои се предавачи на Академијата за UX/UI?,сите инструктори на Академијата се докажани професионалци со повеќегодишно искуство во индустријата. Повеќе информации за предавачите на академијата за UX/UI може да видите на следниов линк: https://ux.brainster.co/?utm_medium=link&utm_source=datascience_page&utm_campaign=datascience_academy&utm_content=link_to_page#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjM3MCIsInRvZ2dsZSI6ZmFsc2V9?utm_medium=link&utm_source=datascience_page&utm_campaign=datascience_academy&utm_content=link_to_page,UX/UI,6
Што се изучува на Академијата за UX/UI?,"На оваа Академија ќе научиш: Photoshop и Ilustrator, UX/UI Методологии, Фундаментални принципи на UX дизајн,Figma, Adobe XD, Invision, UI Storytelling, Front-End и UX/UI менаџмент. Преку работа на реални проекти под водство на врвни ментори ќе научиш како да ги интегрираш дизајнот, функционалноста, корисничкото искуство и брендингот за да создадеш незаборавно искуство за крајниот корисник. Притоа ќе креираш и целосно портфолио со кое ќе се претставиш како UX/UI дизајнер пред нашите партнери за вработување. ",UX/UI,6
Како се следи прогресот на учесниците на Академијата за UX/UI?,"на Академијата за UX/UI се посветува посебно внимание на следење на прогресот на секој еден учесник. Во текот на Академијата во неколку наврати координаторот на акдаемијата дава feedbacк за секој учесник, врз основа на информации од инструкторите. Дополнително секој учесник дава feedback за инструкторите како и за целосната организација на Академијата.",UX/UI,6
Во кои деновиве се часовите на Академијата за UX/UI?,"Часовите на Академијата ќе се одржуваат три пати неделно, во работни денови, со времетраење од 2 часа. Предвидени се и термини за вежби секоја сабота во траење од 4 часа.",UX/UI,6
Какви се можностите за вработување по завршување на Академијата за UX/UI?,"Сите студенти во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career. Соработуваме со многу компании кои често нудат можност за вработување.",UX/UI,6
Дали посредувате за вработување по завршување на Академијата за UX/UI?,"Сите студенти во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career. Соработуваме со многу компании кои често нудат можност за вработување.",UX/UI,6
Какви проекти се работата на Академијата за UX/UI?,"Фокусот е на практични проекти за потребите на нашите партнер-компании (на пример изработка на респонзивна веб страница, мобилна апликација, веб-страница за online shop)",UX/UI,6
Во колкави групи се одвива Академијата за UX/UI?,Групите обично се состојат од 20 студенти.,UX/UI,6
Каква опрема е потребна за следење на Академијата за UX/UI?,"за успешно следење на наставата во рамките на академијата за дизајн потребен ви е лаптоп/компјутер на кој можете да го инсталирате потребениот софтвер (Photoshop, Illustrator, Zoom). Дополнително, потребна ви е и интернет врска за да може да ја следите онлајн-наставата.",UX/UI,6
Дали се потребни некои специфични предзнаења за следење на Академијата за UX/UI?,"Освен желба за учење и работа, предзнање не е неопходно.",UX/UI,6
Како можам да се пријавам на Академијата за UX/UI?,Апликацијата може да се поднесе со пополнување на следнава форма: https://brainsterquiz.typeform.com/to/zDFkP7?utm_source=brainster.co&utm_medium=academies&utm_campaign=vauceri&utm_term=website&utm_content=ux,UX/UI,6
Дали учесници без техничко искуство можат да ја следат наставата на Академијата за UX/UI?,"Секако, Академијата започнува со основите и доаѓа до напредно ниво.",UX/UI,6
Дали има слободни места на академијата за UX/UI?,"Дури и ако следната Академија е веќе пополнета, сепак можеш да алицираш и да си обезбедиш интервју за следната Академија. Повеќе  информации може да се најдат на следниов линк: https://ux.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=vauceri&utm_term=website&utm_content=ux",UX/UI,6
Дали на Академијата за UX/UI е потребен сопствен лап топ или се работи на ваши компјутери?,"Наставата се изведува онлајн, надвор од просториите на Brainster, па затоа мора да имате сопствен лаптоп/компјутер.",UX/UI,6
Дали може да ми кажете цена (начин на плаќање) за Академијата за UX/UI?,"Цената за Академијата за UX/UI е 1950 евра, со можност за плаќање на 20 рати без камата.",UX/UI,6
Гледам дека има можност за плаќање на рати за Академијата за UX/UI. Дали плаќањето е со кредитна картичка?,"Плаќањето може да се врши исклучиво на трансакциска сметка на Brainster, без оглед дали сте физичко или правно лице.",UX/UI,6
Дали следува попуст за плаќање во готово за Академијата за UX/UI?,"За повеќе информации околу можностите за финансирање, јавете се на телефонскиот број 070 259 911.",UX/UI,6
Дали треба да имам камера за онлајн предавањата?,"Да, предавањата се изведуваат преку Zoom со вклучена камера и од инструкторот и од студентите.",UX/UI,6
За кого е наменета Академијата за UX/UI?,Академијата за UX/UI е наменета за сите оние кои сакаат да работат на практична примена на дизајнерски вештини со цел подобрување на корисничкото искуство.,UX/UI,6
Каков сертификат се добива на крај од Академијата за UX/UI?,На крајот од Академијата добиваш диплома која го потврдува успешното завршување.,UX/UI,6
На кој контакт телефон може да ве контактирам за академијата за UX/UI?,"За повеќе информации околу Академијата и можностите за финансирање, јавете се на тел: 070 259 911.",UX/UI,6
Што е UX/UI?,Еве што експертите велат за ова: https://youtu.be/rFZewFKhNBU,UX/UI,6
Што претставува UX/UI?,Еве што експертите велат за ова: https://youtu.be/rFZewFKhNBU,UX/UI,6
Дали на Академијата за UX/UI има соработка со фирми/компании?,"Да, соработуваме со компании од индустријата со кои работиме на практични проекти.",UX/UI,6
Дали има стипендија за академијата за UX/UI?,Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund.,UX/UI,6
Како можам да добијам стипендија за академијата за UX/UI?,"Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund. За повеќе информации околу Академијата и можностите за финансирање, јавете се на тел: 070/575-297.",UX/UI,6
Дали ми е потребен јак лаптоп за академијата за UX/UI?,За оваа Академија потребен е лаптоп на кој може да се работи со Photoshop и Illustrator.,UX/UI,6
Дали по завршување на академијата за UX/UI нудите можност за вработување?,"Сите студенти во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career. Соработуваме со многу компании кои често нудат можност за вработување.",UX/UI,6
Дали Академијата за UX/UI е за мене?,"Оваа Академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како UX/UI дизајнер. За да се запишеш на Академијата не ти е потребно предзнаење. Нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата. Така што целата група студенти ќе има еднаков почеток. Секако, секогаш е плус за студентите ако имаат искуство или љубов кон уметност, дизајн, маркетинг, психологија, software development, архитектура или други блиски индустрии UX/UI дизајн.",UX/UI,6
Дали добивам диплома по завршување на Академија?,"Ако успешно го одбраниш завршниот проект, добиваш диплома. Најважно е дека ние ќе те обучиме од самиот почеток со сите алатки и вештини кои во моментот ги бараат компаниите кај UX/UI дизајн професионалците. Програмата е креирана од професионалци во индустријата за професионалци во индустријата. По завршување на нашата Академија ќе добиеш задолжителна пракса и можност за junior вработување.",UX/UI,6
Како да аплицирам на академијата за UX/UI?,"Со пополнување на формуларот за апликација, влегуваш во нашата база на апликанти со останатите потенцијални студенти. Во рок од 24 часа, очекувај Ања (координаторот на Академијата) за да договорите датум и време за online средба со неа. На следниов линк можеш да аплицираш:  https://brainsterquiz.typeform.com/to/zDFkP7?utm_medium=link&utm_source=datascience_page&utm_campaign=datascience_academy&utm_content=link_to_page",UX/UI,6
Како ги одбирате студентите на академијата за UX/UI?,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за UX/UI дизајн. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",UX/UI,6
